안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
방201,1,5,㈜참농원 주변,,경기도 하남시 천현동 401-2,37.5307945,127.2108343,3,N,N,N,경보등 + 경보음 + CCTV,2015,2018-06-30,Y,경기도 하남시청,031-790-6600,2019-04-03
방252,1,5,덕보교 주변,,경기도 하남시 천현동 206-8,37.5358434,127.2089475,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6651,2019-04-03
방021,1,5,성광학교 주변 (보호구역 - 성광학교),경기도 하남시 신장로55번길 48,경기도 하남시 천현동 186-1번지,37.5335983,127.2098917,3,N,N,N,경보등 + 경보음 + CCTV,2010,2018-06-30,Y,경기도 하남시청,031-790-6420,2019-04-03
방270,1,5,꿈나라공원 입구 맞은 편,,경기도 하남시 천현동 13-17,37.5376243,127.2206968,3,N,N,N,경보등 + 경보음 + CCTV,2014,2018-06-30,Y,경기도 하남시청,031-790-6669,2019-04-03
방065,1,5,천현초등학교 정문 주변(보호구역 - 천현초등학교),경기도 하남시 천현로 34,경기도 하남시 천현동 130번지,37.5369005,127.2173909,3,N,N,N,경보등 + 경보음 + CCTV,2011,2018-06-30,Y,경기도 하남시청,031-790-6464,2019-04-03
방196,1,5,산곡1교 주변,경기도 하남시 천현로 110,경기도 하남시 천현동 11-4번지,37.536352,127.2217227,3,N,N,N,경보등 + 경보음 + CCTV,2014,2018-06-30,Y,경기도 하남시청,031-790-6595,2019-04-03
아빠사랑-1,2,2,아빠사랑 공중화장실 내,경기도 하남시 창우동 산14-7,경기도 하남시 창우동 산14-7,37.5322103,127.2297546,3,Y,N,N,,2017,2018-08-17,Y,하남시청,031-790-6252,2019-04-03
창우근린2호-1,2,2,창우근린2호 공중화장실 내,경기도 하남시 대청로116번길 37,경기도 하남시 창우동 538번지,37.5375994,127.2243966,1,N,N,N,,2016,2018-08-16,Y,하남시청,031-790-6252,2019-04-03
방184,1,1,신안종합상가 주변 창우근린공원 내,경기도 하남시 대청로116번길 37,경기도 하남시 창우동 538번지,37.5375994,127.2243966,3,N,N,N,경보등 + 경보음 + CCTV,2014,2018-06-30,Y,경기도 하남시청,031-790-6583,2019-04-03
방068,1,5,하남초등학교 정문 주변(보호구역 - 하남초등학교),,경기도 하남시 창우동 527,37.5376,127.2240345,3,N,N,N,경보등 + 경보음 + CCTV,2016,2018-06-30,Y,경기도 하남시청,031-790-6467,2019-04-03
방253,1,5,창우치안센터 주변,,경기도 하남시 창우동 526,37.539455,127.2245831,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6652,2019-04-03
방019,1,5,새나라공원 입구 주변 (보호구역 - 창우초등학교),경기도 하남시 신장동로,경기도 하남시 창우동 525,37.5414038,127.2231971,3,N,N,N,경보등 + 경보음 + CCTV,2010,2018-06-30,Y,경기도 하남시청,031-790-6418,2019-04-03
방072,1,5,신안종합상가 주변(보호구역 - 하남초등학교),경기도 하남시 대청로116번길 59-1,경기도 하남시 창우동 521번지,37.5367051,127.2256159,3,N,N,N,경보등 + 경보음 + CCTV,2014,2018-06-30,Y,경기도 하남시청,031-790-6471,2019-04-03
꿈돌이-1,2,2,꿈돌이 공중화장실 내,경기도 하남시 창우동 521-7,경기도 하남시 창우동 521-7,37.5355106,127.2235871,1,N,N,N,,2016,2018-08-16,Y,하남시청,031-790-6252,2019-04-03
방186,1,1,꿈돌이공원 내,,경기도 하남시 창우동 521-7,37.5355106,127.2235871,3,N,N,N,경보등 + 경보음 + CCTV,2014,2018-06-30,Y,경기도 하남시청,031-790-6585,2019-04-03
꿈나라-1,2,2,꿈나라 공중화장실 내,경기도 하남시 천현로 113,경기도 하남시 창우동 521-5번지,37.5360701,127.2230909,1,N,N,N,,2016,2018-08-16,Y,하남시청,031-790-6252,2019-04-03
방070,1,5,산곡2교 주변,,경기도 하남시 창우동 519-1,37.5390156,127.2282477,3,N,N,N,경보등 + 경보음 + CCTV,2011,2018-06-30,Y,경기도 하남시청,031-790-6469,2019-04-03
은방울-1,2,2,은방울 공중화장실 내,경기도 하남시 창우동518-4,경기도 하남시 창우동 518-4,37.5397885,127.2245614,1,N,N,N,,2016,2018-08-16,Y,하남시청,031-790-6252,2019-04-03
방119,1,1,은방울공원 내,,경기도 하남시 창우동 518-4,37.5397885,127.2245614,3,N,N,N,경보등 + 경보음 + CCTV,2012,2018-06-30,Y,경기도 하남시청,031-790-6518,2019-04-03
새나라-1,2,2,새나라 공중화장실 내,경기도 하남시 창우동518-1,경기도 하남시 창우동 518-1,37.5423498,127.2231999,1,N,N,N,,2016,2018-08-16,Y,하남시청,031-790-6252,2019-04-03
방020,1,5,창우초등학교 정문 앞 (보호구역 - 창우초등학교),경기도 하남시 신장동로,경기도 하남시 창우동 517,37.540154,127.2217791,3,N,N,N,경보등 + 경보음 + CCTV,2010,2018-06-30,Y,경기도 하남시청,031-790-6419,2019-04-03
방228,1,5,삼일제지 주변,,경기도 하남시 창우동 511-13,37.5298171,127.223197,3,N,N,N,경보등 + 경보음 + CCTV,2016,2018-06-30,Y,경기도 하남시청,031-790-6627,2019-04-03
방249,1,5,스톤벨리 앞 삼거리 주변,,경기도 하남시 창우동 496,37.5312667,127.2284733,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6648,2019-04-03
방129,1,5,KM STUDIO 주변,,경기도 하남시 창우동 477,37.5404899,127.2346111,3,N,N,N,경보등 + 경보음 + CCTV,2013,2018-06-30,Y,경기도 하남시청,031-790-6528,2019-04-03
방236,1,5,창우7통 마을회관 주변,경기도 하남시 검단산로146번길 23,경기도 하남시 창우동 429-9번지,37.5284038,127.2273108,3,N,N,N,경보등 + 경보음 + CCTV,2016,2018-06-30,Y,경기도 하남시청,031-790-6635,2019-04-03
방120,1,5,수성모터스 주변,경기도 하남시 검단산로 138,경기도 하남시 창우동 419번지,37.5274065,127.2258371,3,N,N,N,경보등 + 경보음 + CCTV,2012,2018-06-30,Y,경기도 하남시청,031-790-6519,2019-04-03
방025,1,5,(창모루)음식점 앞,경기도 하남시 검단산로 342,경기도 하남시 창우동 4-10번지,37.5412328,127.2371367,3,N,N,N,경보등 + 경보음 + CCTV,2010,2018-06-30,Y,경기도 하남시청,031-790-6424,2019-04-03
방055,1,5,애니메이션고 주변,경기도 하남시 검단산로 215,경기도 하남시 창우동 305-4번지,37.5339898,127.2273954,3,N,N,N,경보등 + 경보음 + CCTV,2011,2018-06-30,Y,경기도 하남시청,031-790-6454,2019-04-03
방057,1,5,네파매장 주변,경기도 하남시 검단산로218번길 15-2,경기도 하남시 창우동 289번지,37.5338165,127.228481,3,N,N,N,경보등 + 경보음 + CCTV,2011,2018-06-30,Y,경기도 하남시청,031-790-6456,2019-04-03
엄마사랑-1,2,2,엄마사랑 공중화장실 내,경기도 하남시 검단산로250번길 3-6,경기도 하남시 창우동 265-1번지,37.5364546,127.2293941,3,Y,N,N,,2017,2018-08-17,Y,하남시청,031-790-6252,2019-04-03
방105,1,5,하남시벤처센터 주변,경기도 하남시 검단산로 252,경기도 하남시 창우동 264-2번지,37.5368786,127.2291465,3,N,N,N,경보등 + 경보음 + CCTV,2012,2018-06-30,Y,경기도 하남시청,031-790-6504,2019-04-03
방195,1,5,동물과사람 주변,경기도 하남시 검단산로 291,경기도 하남시 창우동 245-5번지,37.5384574,127.2327493,3,N,N,N,경보등 + 경보음 + CCTV,2014,2018-06-30,Y,경기도 하남시청,031-790-6594,2019-04-03
신장둔치-1,2,2,신장둔치 공중화장실 내,경기도 하남시 창우동 133-3,경기도 하남시 창우동 133-3,37.5449607,127.2289785,1,N,N,N,,2016,2018-08-17,Y,하남시청,031-790-6252,2019-04-03
방061,1,5,하나익스프레스 주변(보호구역 - 금강유치원),경기도 하남시 대청로59번길 50,경기도 하남시 신장동 94-4번지,37.5427891,127.2195011,3,N,N,N,경보등 + 경보음 + CCTV,2011,2018-06-30,Y,경기도 하남시청,031-790-6460,2019-04-03
방275,1,5,하남유치원 주변(보호구역 - 하남유치원),,경기도 하남시 신장동 93-13,37.5429045,127.2204519,3,N,N,N,경보등 + 경보음 + CCTV,2015,2018-06-30,Y,경기도 하남시청,031-790-6674,2019-04-03
방132,1,5,주사랑교회 주변(보호구역 - 유니온어린이집),,경기도 하남시 신장동 90-11,37.5424262,127.2208692,3,N,N,N,경보등 + 경보음 + CCTV,2013,2018-06-30,Y,경기도 하남시청,031-790-6531,2019-04-03
방301,1,5,에일린의 뜰 107동 앞 정류장 주변,,경기도 하남시 신장동 621,37.5432312,127.2141955,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6700,2019-04-03
방296,1,5,신평어린이공원 앞 사거리 주변,,경기도 하남시 신장동 621,37.5432312,127.2141955,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6695,2019-04-03
방307,1,5,스타필드하남 노외주차장 앞삼거리 주변,,경기도 하남시 신장동 617,37.5449296,127.2264211,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6706,2019-04-03
방302,1,5,하남유니온파크 게이트볼장앞 사거리 주변,,경기도 하남시 신장동 614,37.5452945,127.2191462,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6701,2019-04-03
방305,1,5,하남도시공사 건물 앞 정류장 주변,,경기도 하남시 신장동 614,37.5452945,127.2191462,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6704,2019-04-03
방308,1,5,대명루첸 104동 옆 저류지 주변,,경기도 하남시 신장동 614,37.5452945,127.2191462,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6707,2019-04-03
방299,1,5,대명루첸 103동 앞 도로 주변,,경기도 하남시 신장동 614,37.5452945,127.2191462,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6698,2019-04-03
방304,1,5,emart24 앞 사거리 주변,,경기도 하남시 신장동 611,37.5436202,127.2232036,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6703,2019-04-03
방303,1,1,국제자매도시공원 내,,경기도 하남시 신장동 608,37.5442089,127.2215646,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6702,2019-04-03
방300,1,1,덕풍수변공원-2 내,,경기도 하남시 신장동 600-1,37.5444321,127.2177293,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6699,2019-04-03
방298,1,5,신평중학교 옆 공원길 주변,,경기도 하남시 신장동 595,37.5445098,127.2146404,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6697,2019-04-03
방297,1,1,신평어린이공원 내,,경기도 하남시 신장동 594,37.5439,127.2130545,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6696,2019-04-03
방294,1,1,신평소공원 내,,경기도 하남시 신장동 585,37.5436779,127.2112548,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6693,2019-04-03
방295,1,5,신평어린이공원 옆 행단보도 주변,,경기도 하남시 신장동 580,37.5443443,127.2114263,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6694,2019-04-03
방293,1,5,신장고등학교 체육관 옆 길 주변,,경기도 하남시 신장동 578,37.5442658,127.2099777,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6692,2019-04-03
방292,1,5,하남풍산아이파크1단지 주변,,경기도 하남시 신장동 576,37.5456802,127.2100609,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6691,2019-04-03
방291,1,1,문화소공원 내,,경기도 하남시 신장동 575,37.5441775,127.2089252,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6690,2019-04-03
방290,1,5,하남문화예술회관 앞 사거리 주변(보호구역-신장초등학교),,경기도 하남시 신장동 571,37.543567,127.2077014,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6689,2019-04-03
방240,1,5,홈플러스 뒤 삼거리 주변,,경기도 하남시 신장동 570-4,37.5385678,127.2120891,3,N,N,N,경보등 + 경보음 + CCTV,2016,2018-06-30,Y,경기도 하남시청,031-790-6639,2019-04-03
방009,1,5,영 인테리어 주변,경기도 하남시 하남대로802번길,경기도 하남시 신장동 567,37.5419298,127.211363,3,N,N,N,경보등 + 경보음 + CCTV,2010,2018-06-30,Y,경기도 하남시청,031-790-6408,2019-04-03
방017,1,5,에코타운3단지 새싹공원 주변,경기도 하남시 하남대로802번길,경기도 하남시 신장동 567,37.5419298,127.211363,3,N,N,N,경보등 + 경보음 + CCTV,2010,2018-06-30,Y,경기도 하남시청,031-790-6416,2019-04-03
방127,1,5,에코타운1단지 주변,경기도 하남시 하남대로802번길 5-6,경기도 하남시 신장동 563번지,37.5414844,127.2084538,3,N,N,N,경보등 + 경보음 + CCTV,2013,2018-06-30,Y,경기도 하남시청,031-790-6526,2019-04-03
방064,1,5,남한중 정문 주변,경기도 하남시 하남대로802번길 15,경기도 하남시 신장동 563-4번지,37.5415647,127.208918,3,N,N,N,경보등 + 경보음 + CCTV,2011,2018-06-30,Y,경기도 하남시청,031-790-6463,2019-04-03
한마음-1,2,2,한마음 공중화장실 내,경기도 하남시 신장동 562-1,경기도 하남시 신장동 562-1,37.5415096,127.2095062,1,N,N,N,,2016,2018-08-16,Y,하남시청,031-790-6252,2019-04-03
새싹-1,2,2,새싹 공중화장실 내,경기도 하남시 신장동 560-1,경기도 하남시 신장동 560-1,37.5427923,127.2127572,1,N,N,N,,2016,2018-08-16,Y,하남시청,031-790-6252,2019-04-03
방016,1,5,가마솥 주변 (보호구역 - 천현초등학교),경기도 하남시 천현로39번길,경기도 하남시 신장동 557,37.537372,127.2157517,3,N,N,N,경보등 + 경보음 + CCTV,2010,2018-06-30,Y,경기도 하남시청,031-790-6415,2019-04-03
방209,1,5,평생학습관 주변,,경기도 하남시 신장동 556,37.5370408,127.2145288,3,N,N,N,경보등 + 경보음 + CCTV,2015,2018-06-30,Y,경기도 하남시청,031-790-6608,2019-04-03
방153,1,5,백송한신종합상가 주변,,경기도 하남시 신장동 554,37.5395946,127.2173421,3,N,N,N,경보등 + 경보음 + CCTV,2013,2018-06-30,Y,경기도 하남시청,031-790-6552,2019-04-03
방229,1,5,보건소 뒤편 다리 주변(보호구역 - 천현초등학교),,경기도 하남시 신장동 544,37.5397334,127.2152832,3,N,N,N,경보등 + 경보음 + CCTV,2016,2018-06-30,Y,경기도 하남시청,031-790-6628,2019-04-03
방306,1,5,부영아파트 112동 앞 삼거리 주변,,경기도 하남시 신장동 54-21,37.5422116,127.2248062,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6705,2019-04-03
방271,1,5,은방울어린이집 주변(보호구역 - 은방울어린이집),,경기도 하남시 신장동 539,37.5417904,127.2137501,3,N,N,N,경보등 + 경보음 + CCTV,2014,2018-06-30,Y,경기도 하남시청,031-790-6670,2019-04-03
방018,1,5,신장농협 사거리 주변,경기도 하남시 하남대로776번길,경기도 하남시 신장동 535,37.5402871,127.2130331,3,N,N,N,경보등 + 경보음 + CCTV,2010,2018-06-30,Y,경기도 하남시청,031-790-6417,2019-04-03
방060,1,5,선희마트 주변,경기도 하남시 천현로39번길 9-17,경기도 하남시 신장동 531-17번지,37.5366523,127.2151726,3,N,N,N,경보등 + 경보음 + CCTV,2011,2018-06-30,Y,경기도 하남시청,031-790-6459,2019-04-03
꿈동산-1,2,2,꿈동산 공중화장실 내,경기도 하남시 신장동528-4,경기도 하남시 신장동 528-4,37.5383513,127.2172593,1,N,N,N,,2016,2018-08-16,Y,하남시청,031-790-6252,2019-04-03
방288,1,1,꿈동산공원 내,,경기도 하남시 신장동 528-4,37.5383513,127.2172593,3,N,N,N,경보등 + 경보음 + CCTV,2016,2018-06-30,Y,경기도 하남시청,031-790-6687,2019-04-03
새희망-1,2,2,새희망 공중화장실 내,경기도 하남시 신장동528-2,경기도 하남시 신장동 528-2,37.5391843,127.2199772,1,N,N,N,,2016,2018-08-16,Y,하남시청,031-790-6252,2019-04-03
방284,1,1,새희망공원 내,,경기도 하남시 신장동 528-2,37.5391843,127.2199772,3,N,N,N,경보등 + 경보음 + CCTV,2016,2018-06-30,Y,경기도 하남시청,031-790-6683,2019-04-03
새고향-1,2,2,새고향 공중화장실 내,경기도 하남시 신장동527-2,경기도 하남시 신장동 527-2,37.5420704,127.2183675,1,N,N,N,,2016,2018-08-16,Y,하남시청,031-790-6252,2019-04-03
방188,1,1,새고향공원 정문 내,,경기도 하남시 신장동 527-2,37.5420704,127.2183675,3,N,N,N,경보등 + 경보음 + CCTV,2014,2018-06-30,Y,경기도 하남시청,031-790-6587,2019-04-03
창우근린1호-1,2,2,창우근린1호 공중화장실 내,경기도 하남시 하남대로 740,경기도 하남시 신장동 520-2번지,37.5382046,127.2136948,1,N,N,N,,2016,2018-08-16,Y,하남시청,031-790-6252,2019-04-03
방283,1,1,신장공원 내,경기도 하남시 하남대로 740,경기도 하남시 신장동 520-2번지,37.5382046,127.2136948,3,N,N,N,경보등 + 경보음 + CCTV,2016,2018-06-30,Y,경기도 하남시청,031-790-6682,2019-04-03
방221,1,5,동아주차빌딩 주변,,경기도 하남시 신장동 511-2,37.5404589,127.2075345,3,N,N,N,경보등 + 경보음 + CCTV,2015,2018-06-30,Y,경기도 하남시청,031-790-6620,2019-04-03
방216,1,5,현대홈타운 주변,,경기도 하남시 신장동 507-31,37.5364877,127.2114497,3,N,N,N,경보등 + 경보음 + CCTV,2015,2018-06-30,Y,경기도 하남시청,031-790-6615,2019-04-03
방167,1,5,신협 하남선린본점 주변,,경기도 하남시 신장동 506,37.5372945,127.2086686,3,N,N,N,경보등 + 경보음 + CCTV,2013,2018-06-30,Y,경기도 하남시청,031-790-6566,2019-04-03
방154,1,5,네네치킨 주변,,경기도 하남시 신장동 505,37.5386528,127.209917,3,N,N,N,경보등 + 경보음 + CCTV,2013,2018-06-30,Y,경기도 하남시청,031-790-6553,2019-04-03
방165,1,5,신장2동주민센터 주변,,경기도 하남시 신장동 503,37.5413772,127.2130588,3,N,N,N,경보등 + 경보음 + CCTV,2013,2018-06-30,Y,경기도 하남시청,031-790-6564,2019-04-03
방259,1,5,삼정연립주택 주변,,경기도 하남시 신장동 480-1,37.5422118,127.2198955,3,N,N,N,경보등 + 경보음 + CCTV,2017,2018-06-30,Y,경기도 하남시청,031-790-6658,2019-04-03
방062,1,5,행복DC마트 주변,경기도 하남시 신장로64번길 11,경기도 하남시 신장동 475-40번지,37.5359575,127.2106449,3,N,N,N,경보등 + 경보음 + CCTV,2011,2018-06-30,Y,경기도 하남시청,031-790-6461,2019-04-03
방185,1,5,홈플러스 뒤 주택가 주변,,경기도 하남시 신장동 469,37.536874,127.2120618,3,N,N,N,경보등 + 경보음 + CCTV,2014,2018-06-30,Y,경기도 하남시청,031-790-6584,2019-04-03
방063,1,5,동신아파트 입구 주변,경기도 하남시 하남대로739번길54,경기도 하남시 신장동 452-1번지 석바대마을동신아파트,37.5371295,127.2102522,3,N,N,N,경보등 + 경보음 + CCTV,2011,2018-06-30,Y,경기도 하남시청,031-790-6462,2019-04-03
